Address,Latitude,Longitude,TspNum,TspDst,AtrNum,AtrDst,EdcNum,EdcDst,HthNum,HthDst,RstNum,RstDst,RtlNum,RtlDst
3776-3778 N 50TH ST,39.966219543424494,-75.22034311418774,24583,5675.567237502465,579,5426.590878109119,226,5749.459804095273,4,6383.191735142867,680,5608.1529491193305,1660,5908.359589911609
4933 W MEDFORD AV,43.0871213,-87.97496513732526,51318,5680.96316802079,578,7190.526429696271,57,5782.132655126641,0,0.0,299,6932.863957523639,1359,6125.50089200422
3852 N 50TH ST,43.087351299999995,-87.97559186511418,51285,5694.314564927658,580,7240.558445649532,57,5796.309496636848,0,0.0,299,6965.314872229208,1359,6140.2824800624385
3714-3716 N 36TH ST,39.95775533292765,-75.1938242923608,24269,5017.220272246229,558,4339.310811470535,240,6025.311574141217,4,4817.914524109082,693,4362.188244506145,1834,5745.865791559613
3739 N 38TH ST,33.491362244897964,-111.99973661224489,36073,6509.621892696885,491,6844.311906182455,43,6733.402451625447,3,8233.799469037933,398,6777.7311381037725,1234,6948.991514182855
3764 N 41ST ST,43.0858043,-87.9640244,51136,5523.580206972157,563,6596.605546934873,55,5472.658525477801,0,0.0,305,6650.245100250641,1364,6080.725517215514
3915 N 39TH ST,41.29457045,-95.97074557464413,17457,5180.595469061851,338,6055.1660284700165,79,5726.3262356879795,10,4538.263308078453,172,6304.138970353623,405,6428.758561572608
3903 N 40TH ST,33.492746930232556,-111.99534555813953,35735,6586.803098242488,492,6841.276268538258,44,6986.122237726603,2,7890.39916263974,404,6887.700236919139,1206,6896.125663652479
3934 N 42ND ST,43.08877755,-87.96511935,50549,5581.841409506274,582,6950.893064329011,56,5634.148880358011,0,0.0,301,6841.590023011289,1355,6221.438845100749
3821 N 39TH ST,43.08652855,-87.96242247789203,50855,5517.099379159804,561,6578.163404601252,55,5477.288874394223,0,0.0,304,6658.401216834775,1362,6126.024961772872
3800 N 40TH ST,33.492055127659576,-111.995549,35792,6574.531396257547,495,6851.0314137751,44,6968.400226617015,2,7859.38675557227,404,6870.133836226853,1225,6919.097858471043
3738 N 42ND ST,43.085247100000004,-87.96517740656736,51368,5531.215080877972,566,6617.6243416343805,55,5468.548036115559,0,0.0,306,6646.605937743117,1365,6046.7307273362385
